Date,Client2Oar,Oar2Client,Client2OarDrops,Oar2ClientDrops,Subscription,Burst
Sat Jul 15 04:10:00 2023,60017784,310157088,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:15:00 2023,56534864,263723648,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:20:00 2023,53985344,265424720,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:25:00 2023,52973632,264908664,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:30:00 2023,87842920,231891664,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:35:00 2023,146099856,237591448,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:40:00 2023,52744920,289347640,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:45:00 2023,49804792,265253080,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:50:00 2023,48287888,283515560,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 04:55:00 2023,48808304,272481840,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:00:00 2023,54199856,281769968,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:05:00 2023,54395688,283697328,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:10:00 2023,65710768,251770224,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:15:00 2023,50132432,242850272,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:20:00 2023,56378744,262437248,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:25:00 2023,60473368,247204864,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:30:00 2023,60379416,215071104,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:35:00 2023,58162432,266391200,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:40:00 2023,51173616,258822064,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:45:00 2023,51815952,211655800,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:50:00 2023,52688888,205109832,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 05:55:00 2023,48712320,209986128,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:00:00 2023,52299064,195235648,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:05:00 2023,83733712,561415480,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:10:00 2023,64312296,333987264,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:15:00 2023,55072592,201975144,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:20:00 2023,70785416,189551656,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:25:00 2023,62140752,268292816,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:30:00 2023,90724912,280136624,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:35:00 2023,100839440,250559344,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:40:00 2023,90444568,357144920,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:45:00 2023,83714888,285795552,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:50:00 2023,86410064,244720168,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 06:55:00 2023,88739928,261078208,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:00:00 2023,80537568,252287768,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:05:00 2023,217729976,492466800,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:10:00 2023,210214640,293950096,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:15:00 2023,84611464,285332608,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:20:00 2023,69287544,320504992,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:25:00 2023,74713048,257791568,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:30:00 2023,76636320,243838888,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:35:00 2023,107152624,439439640,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:40:00 2023,79212528,344474880,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:45:00 2023,100063952,305296104,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:50:00 2023,93351352,285384608,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 07:55:00 2023,91904912,309255400,20100000000,20100000000,20000000000,20100000000
Sat Jul 15 08:00:00 2023,107487296,316956104,20100000000,20100000000,20000000000,20100000000
